name,pH_aq,logIE,instrument,source,solvent,doi,INCHIKEY,EStateFP1,EStateFP10,EStateFP11,EStateFP12,EStateFP13,EStateFP14,EStateFP15,EStateFP16,EStateFP17,EStateFP18,EStateFP19,EStateFP2,EStateFP20,EStateFP21,EStateFP22,EStateFP23,EStateFP24,EStateFP25,EStateFP26,EStateFP27,EStateFP28,EStateFP29,EStateFP3,EStateFP30,EStateFP31,EStateFP32,EStateFP33,EStateFP34,EStateFP35,EStateFP36,EStateFP37,EStateFP38,EStateFP39,EStateFP4,EStateFP40,EStateFP41,EStateFP42,EStateFP43,EStateFP44,EStateFP45,EStateFP46,EStateFP47,EStateFP48,EStateFP49,EStateFP5,EStateFP50,EStateFP51,EStateFP52,EStateFP53,EStateFP54,EStateFP55,EStateFP56,EStateFP57,EStateFP58,EStateFP59,EStateFP6,EStateFP60,EStateFP61,EStateFP62,EStateFP63,EStateFP64,EStateFP65,EStateFP66,EStateFP67,EStateFP68,EStateFP69,EStateFP7,EStateFP70,EStateFP71,EStateFP72,EStateFP73,EStateFP74,EStateFP75,EStateFP76,EStateFP77,EStateFP78,EStateFP79,EStateFP8,EStateFP9
"3,5-dinitrobenzoic acid",7.0,1.12,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalenesulfonic acid,7.0,1.11,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,PSZYNBSKGUBXEH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol",7.0,1.94,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,MLXJPZBMOLLESC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-dinitrophenol",7.0,1.2,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,UFBJCMHMOXMLKC-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrophenol,7.0,0.84,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,RTZZCYNQPHTPPL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phthalimide,7.0,-0.87,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,XKJCHHZQLQNZHY-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-aminobenzoic acid,7.0,-0.18,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4,6-trinitro-1,3-benzenediol",7.0,1.49,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,IXHMHWIBCIYOAZ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benzoic acid,7.0,0.33,Agilent 6495,ESI,MeCN/water 60/40,10.1002/jms.3790,WPYMKLBDIGXBTP-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nitrophenol,7.0,1.15,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,BTJIUGUIPKRLHP-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-(trifluoromethyl)phenol,7.0,2.15,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,UGEJOEBBMPOJMT-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salicylic acid,7.0,1.0,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,YGSDEFSMJLZEOE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorbic acid,7.0,-0.23,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,WSWCOQWTEOXDQX-MQQKCMAXSA-N,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrobenzenesulfonic acid,7.0,0.93,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,ONMOULMPIIOVTQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-diiodosalicylic acid",7.0,1.65,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,DHZVWQPHNWDCFS-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4-phenylphenol,7.0,-0.12,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,YXVFYQXJAXKLAK-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-hydroxybenzoic acid,7.0,0.39,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,FJKROLUGYXJWQN-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-dinitrobenzoic acid",7.0,1.24,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalenesulfonic acid,7.0,1.29,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,PSZYNBSKGUBXEH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol",7.0,2.14,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,MLXJPZBMOLLESC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-dinitrophenol",7.0,1.49,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,UFBJCMHMOXMLKC-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrophenol,7.0,1.09,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,RTZZCYNQPHTPPL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phthalimide,7.0,-0.65,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,XKJCHHZQLQNZHY-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-aminobenzoic acid,7.0,-0.26,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4,6-trinitro-1,3-benzenediol",7.0,1.9,Agilent 6495,ESI,MeCN/water 80/20,10.1002/jms.3790,IXHMHWIBCIYOAZ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benzoic acid,7.0,0.42,Agilent 6495,ESI,MeCN,10.1002/jms.3790,WPYMKLBDIGXBTP-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nitrophenol,7.0,1.5,Agilent 6495,ESI,MeCN,10.1002/jms.3790,BTJIUGUIPKRLHP-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-(trifluoromethyl)phenol,7.0,2.69,Agilent 6495,ESI,MeCN,10.1002/jms.3790,UGEJOEBBMPOJMT-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salicylic acid,7.0,1.36,Agilent 6495,ESI,MeCN,10.1002/jms.3790,YGSDEFSMJLZEOE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorbic acid,7.0,-0.42,Agilent 6495,ESI,MeCN,10.1002/jms.3790,WSWCOQWTEOXDQX-MQQKCMAXSA-N,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrobenzenesulfonic acid,7.0,1.05,Agilent 6495,ESI,MeCN,10.1002/jms.3790,ONMOULMPIIOVTQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-diiodosalicylic acid",7.0,1.9,Agilent 6495,ESI,MeCN,10.1002/jms.3790,DHZVWQPHNWDCFS-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4-phenylphenol,7.0,-0.21,Agilent 6495,ESI,MeCN,10.1002/jms.3790,YXVFYQXJAXKLAK-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-hydroxybenzoic acid,7.0,0.5,Agilent 6495,ESI,MeCN,10.1002/jms.3790,FJKROLUGYXJWQN-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-dinitrobenzoic acid",7.0,1.52,Agilent 6495,ESI,MeCN,10.1002/jms.3790,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalenesulfonic acid,7.0,1.45,Agilent 6495,ESI,MeCN,10.1002/jms.3790,PSZYNBSKGUBXEH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol",7.0,2.44,Agilent 6495,ESI,MeCN,10.1002/jms.3790,MLXJPZBMOLLESC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-dinitrophenol",7.0,1.75,Agilent 6495,ESI,MeCN,10.1002/jms.3790,UFBJCMHMOXMLKC-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrophenol,7.0,1.26,Agilent 6495,ESI,MeCN,10.1002/jms.3790,RTZZCYNQPHTPPL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-aminobenzoic acid,7.0,-0.45,Agilent 6495,ESI,MeCN,10.1002/jms.3790,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4,6-trinitro-1,3-benzenediol",7.0,2.24,Agilent 6495,ESI,MeCN,10.1002/jms.3790,IXHMHWIBCIYOAZ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benzoic acid,7.0,-0.29,Agilent 6495,ESI,water,Measured in this study,WPYMKLBDIGXBTP-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nitrophenol,7.0,0.29,Agilent 6495,ESI,water,Measured in this study,BTJIUGUIPKRLHP-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-(trifluoromethyl)phenol,7.0,0.62,Agilent 6495,ESI,water,Measured in this study,UGEJOEBBMPOJMT-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salicylic acid,7.0,0.24,Agilent 6495,ESI,water,Measured in this study,YGSDEFSMJLZEOE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorbic acid,7.0,-0.67,Agilent 6495,ESI,water,Measured in this study,WSWCOQWTEOXDQX-MQQKCMAXSA-N,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrobenzenesulfonic acid,7.0,0.33,Agilent 6495,ESI,water,Measured in this study,ONMOULMPIIOVTQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-diiodosalicylic acid",7.0,0.65,Agilent 6495,ESI,water,Measured in this study,DHZVWQPHNWDCFS-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4-phenylphenol,7.0,-0.85,Agilent 6495,ESI,water,Measured in this study,YXVFYQXJAXKLAK-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-hydroxybenzoic acid,7.0,-0.28,Agilent 6495,ESI,water,Measured in this study,FJKROLUGYXJWQN-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-dinitrobenzoic acid",7.0,0.53,Agilent 6495,ESI,water,Measured in this study,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalenesulfonic acid,7.0,0.51,Agilent 6495,ESI,water,Measured in this study,PSZYNBSKGUBXEH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol",7.0,1.32,Agilent 6495,ESI,water,Measured in this study,MLXJPZBMOLLESC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-dinitrophenol",7.0,0.66,Agilent 6495,ESI,water,Measured in this study,UFBJCMHMOXMLKC-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrophenol,7.0,0.25,Agilent 6495,ESI,water,Measured in this study,RTZZCYNQPHTPPL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phthalimide,7.0,-1.23,Agilent 6495,ESI,water,Measured in this study,XKJCHHZQLQNZHY-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
