Ionization Mode;name;pH_aq;CAS Registry Number;DTXSID;MS-Ready DTXCID;Number of Mixtures;Mixture;Retention Time;Concentration Level;Concentration (mM);Observed Intensity;Normalization Factor;Normalized Intensity;log-log Calibration Curve Intercept;log-log Calibration Curve Slope;Calibration Curve Concentration Estimate (mM);Upper-Bound Calibration Curve Concentration Estimate (mM);Lower-Bound Calibration Curve Concentration Estimate (mM);True Concentration Within CC-Based Concentration Bounds?;Error Quotient: Upper-Bound Calibration Curve Concentration Estimate / True Concentration;Response Factor;Upper-Bound RF-Based Concentration Estimate (mM);Lower-Bound RF-Based Concentration Estimate (mM);True Concentration Within RF-Based Concentration Bounds?;Error Quotient: Upper-Bound RF-Based Concentration Estimate / True Concentration;logIE;instrument;source;solvent;doi;Box-Cox Transformed Response Factor (l = 0.285);Linear Mixed-Effects Model Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Upper-Bound Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Lower-Bound Transformed Response Factor Estimate;IE-Based RF Imputed with Minimum RF / √2?;Upper-Bound IE-Based Concentration Estimate (mM);Lower-Bound IE-Based Concentration Estimate (mM);True Concentration Within IE-Based Concentration Bounds?;Error Quotient: Upper-Bound IE-Based Concentration Estimate / True Concentration;Prediction Quotient: Upper-Bound RF-Based Concentration Estimate / Upper Bound IE-Based Concentration Estimate
Esi+;Diphenyl phthalate;6;84-62-8;DTXSID3021778;DTXCID801778;1;502;9.92;Mid;0.244;1.56E+07;0.838;1.31E+07;7.73;1.044;0.261;NA;NA;;NA;5.36E+07;9.551;0.054;YES;39.143;3.199;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;556.3;572.3;317.4;827.3;NO;1.719;0.061;YES;7.044;5.557
Esi+;Diphenyl phthalate;6;84-62-8;DTXSID3021778;DTXCID801778;1;502;9.92;High;0.732;4.03E+07;0.916;3.69E+07;7.73;1.044;0.705;NA;NA;;NA;5.04E+07;26.947;0.152;YES;36.813;3.199;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;546.6;572.3;317.4;827.3;NO;4.849;0.172;YES;6.624;5.557
Esi+;Fluorescein;6;5/7/2321;DTXSID0038887;DTXCID8018887;2;501;3.44;Low;0.024;2.52E+06;0.76;1.91E+06;7.62;1.041;0.052;0.856;0.001;YES;35.682;7.98E+07;1.398;0.008;YES;58.24;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;623.4;418;162.9;673.2;NO;2.52;0.018;YES;105.015;0.555
Esi+;Fluorescein;6;5/7/2321;DTXSID0038887;DTXCID8018887;2;501;3.44;Mid;0.122;1.39E+07;0.769;1.07E+07;7.62;1.041;0.271;31.456;0.017;YES;257.839;8.79E+07;7.826;0.044;YES;64.15;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;640.9;418;162.9;673.2;NO;14.112;0.103;YES;115.67;0.555
Esi+;Fluorescein;6;5/7/2321;DTXSID0038887;DTXCID8018887;2;501;3.44;High;0.49;2.71E+07;0.963;2.60E+07;7.62;1.041;0.635;382.54;0.055;YES;780.695;5.32E+07;19.014;0.107;YES;38.804;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;554.9;418;162.9;673.2;NO;34.285;0.25;YES;69.969;0.555
Esi+;Fluorescein;6;153954;DTXSID0038887;DTXCID8018887;2;508;3.13;Low;0.024;3.79E+05;0.95;3.60E+05;7.62;1.041;0.01;0.113;0;YES;4.697;1.50E+07;0.263;0.001;YES;10.953;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;385.9;418;162.9;673.2;NO;0.474;0.003;YES;19.75;0.555
Esi+;Fluorescein;6;153954;DTXSID0038887;DTXCID8018887;2;508;3.13;Mid;0.122;2.30E+06;1.035;2.38E+06;7.62;1.041;0.064;1.221;0.001;YES;10.006;1.95E+07;1.738;0.01;YES;14.25;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;416.2;418;162.9;673.2;NO;3.135;0.023;YES;25.694;0.555
Esi+;Fluorescein;6;153954;DTXSID0038887;DTXCID8018887;2;508;3.13;High;0.49;8.38E+06;1.669;1.40E+07;7.62;1.041;0.349;64.055;0.025;YES;130.725;2.85E+07;10.205;0.058;YES;20.827;2.41;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;464.1;418;162.9;673.2;NO;18.401;0.134;YES;37.553;0.555
Esi+;Strychnine hemisulphate salt;6;60-41-3;DTXSID8021721;DTXCID80196697;1;506;1.59;Low;0.024;1.92E+06;0.935;1.80E+06;7.94;1.037;0.024;NA;NA;;NA;7.49E+07;1.313;0.007;YES;54.698;3.708;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;612.3;671.6;416.9;926.5;NO;0.092;0.006;YES;3.816;14.333
Esi+;Strychnine hemisulphate salt;6;60-41-3;DTXSID8021721;DTXCID80196697;1;506;1.59;Mid;0.122;1.03E+07;0.983;1.01E+07;7.94;1.037;0.125;NA;NA;;NA;8.29E+07;7.385;0.042;YES;60.534;3.708;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;630.3;671.6;416.9;926.5;NO;0.515;0.032;YES;4.223;14.333
Esi+;Strychnine hemisulphate salt;6;60-41-3;DTXSID8021721;DTXCID80196697;1;506;1.59;High;0.49;2.91E+07;1.411;4.10E+07;7.94;1.037;0.483;NA;NA;;NA;8.37E+07;29.93;0.169;YES;61.081;3.708;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;632;671.6;416.9;926.5;NO;2.088;0.129;YES;4.262;14.333
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;499;8.44;Low;0.022;1.05E+06;1.015;1.06E+06;7.5;0.958;0.029;0.056;0.014;YES;2.592;4.92E+07;0.775;0.004;YES;35.903;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;542.7;561.8;306.9;816.8;NO;0.157;0.005;YES;7.259;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;499;8.44;Mid;0.11;4.44E+06;1.037;4.61E+06;7.5;0.958;0.134;0.261;0.07;YES;2.377;4.20E+07;3.364;0.019;YES;30.641;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;518.5;561.8;306.9;816.8;NO;0.68;0.022;YES;6.195;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;499;8.44;High;0.441;1.30E+07;1.12;1.45E+07;7.5;0.958;0.445;0.918;0.23;YES;2.082;3.29E+07;10.602;0.06;YES;24.041;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;483.7;561.8;306.9;816.8;NO;2.144;0.071;YES;4.861;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;503;8.36;Low;0.022;6.05E+05;0.95;5.74E+05;7.5;0.958;0.015;0.03;0.007;YES;1.39;2.66E+07;0.419;0.002;YES;19.409;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;454.8;561.8;306.9;816.8;NO;0.085;0.003;YES;3.924;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;503;8.36;Mid;0.11;3.02E+06;1.018;3.07E+06;7.5;0.958;0.088;0.169;0.045;YES;1.54;2.80E+07;2.241;0.013;YES;20.41;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;461.5;561.8;306.9;816.8;NO;0.453;0.015;YES;4.127;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;503;8.36;High;0.441;7.20E+06;1.16;8.35E+06;7.5;0.958;0.25;0.498;0.131;YES;1.129;1.89E+07;6.098;0.034;YES;13.828;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;412.6;561.8;306.9;816.8;NO;1.233;0.041;YES;2.796;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;505;8.42;Low;0.022;7.79E+05;0.926;7.21E+05;7.5;0.958;0.019;0.038;0.009;YES;1.747;3.34E+07;0.526;0.003;YES;24.363;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;485.5;561.8;306.9;816.8;NO;0.106;0.004;YES;4.926;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;505;8.42;Mid;0.11;4.11E+06;1.097;4.51E+06;7.5;0.958;0.131;0.255;0.068;YES;2.321;4.11E+07;3.291;0.019;YES;29.976;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;515.3;561.8;306.9;816.8;NO;0.665;0.022;YES;6.061;4.946
Esi+;Atorvastatin calcium;6;134523-03-8;DTXSID6044303;DTXCID80197003;4;505;8.42;High;0.441;9.94E+06;1.772;1.76E+07;7.5;0.958;0.545;1.139;0.28;YES;2.583;3.99E+07;12.858;0.072;YES;29.156;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;511.2;561.8;306.9;816.8;NO;2.6;0.086;YES;5.895;4.946
Esi+;Atorvastatin;6;134523-00-5;DTXSID8029868;DTXCID80197003;4;506;8.19;Low;0.023;8.77E+05;0.935;8.20E+05;7.5;0.958;0.022;0.043;0.011;YES;1.887;3.60E+07;0.599;0.003;YES;26.264;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;496.1;561.8;306.9;816.8;NO;0.121;0.004;YES;5.31;4.946
Esi+;Atorvastatin;6;134523-00-5;DTXSID8029868;DTXCID80197003;4;506;8.19;Mid;0.116;5.15E+06;0.983;5.06E+06;7.5;0.958;0.148;0.289;0.077;YES;2.492;4.37E+07;3.696;0.021;YES;31.894;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;524.5;561.8;306.9;816.8;NO;0.747;0.025;YES;6.448;4.946
Esi+;Atorvastatin;6;134523-00-5;DTXSID8029868;DTXCID80197003;4;506;8.19;High;0.466;1.21E+07;1.411;1.70E+07;7.5;0.958;0.526;1.097;0.27;YES;2.356;3.66E+07;12.427;0.07;YES;26.696;3.146;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;498.4;561.8;306.9;816.8;NO;2.513;0.083;YES;5.398;4.946
Esi+;MK-547;6;331623-06-4;DTXSID4047331;DTXCID80197205;1;505;8.7;Low;0.024;2.74E+06;0.926;2.53E+06;8.09;1.032;0.023;NA;NA;;NA;1.06E+08;1.849;0.01;YES;77.034;3.115;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;675.4;555.7;300.8;810.8;NO;0.401;0.013;YES;16.696;4.614
Esi+;MK-547;6;331623-06-4;DTXSID4047331;DTXCID80197205;1;505;8.7;Mid;0.122;1.40E+07;1.097;1.54E+07;8.09;1.032;0.133;NA;NA;;NA;1.26E+08;11.243;0.063;YES;92.153;3.115;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;711;555.7;300.8;810.8;NO;2.437;0.077;YES;19.973;4.614
Esi+;MK-547;6;331623-06-4;DTXSID4047331;DTXCID80197205;1;505;8.7;High;0.49;3.19E+07;1.772;5.66E+07;8.09;1.032;0.468;NA;NA;;NA;1.15E+08;41.291;0.233;YES;84.267;3.115;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;693;555.7;300.8;810.8;NO;8.949;0.283;YES;18.263;4.614
Esi+;3,5,3'-Triiodothyronine;6;3/2/6893;DTXSID8023216;DTXCID80197220;1;506;6.35;Mid;0.11;4.72E+04;0.983;4.64E+04;5.7;1.073;0.11;NA;NA;;NA;4.23E+05;0.034;0;NO;0.309;2.466;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;137.3;429;173.9;684.2;NO;0.049;0;NO;0.444;0.694
Esi+;3,5,3'-Triiodothyronine;6;3/2/6893;DTXSID8023216;DTXCID80197220;1;506;6.35;High;0.441;1.46E+05;1.411;2.06E+05;5.7;1.073;0.441;NA;NA;;NA;4.68E+05;0.151;0.001;NO;0.342;2.466;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;141.4;429;173.9;684.2;NO;0.217;0.002;NO;0.492;0.694
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;499;7.04;Low;0.022;1.12E+06;1.015;1.14E+06;7.8;1.062;0.023;0.106;0.003;YES;4.92;5.28E+07;0.833;0.005;YES;38.547;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;553.8;601.2;346.4;856.2;NO;0.111;0.005;YES;5.121;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;499;7.04;Mid;0.11;5.36E+06;1.037;5.56E+06;7.8;1.062;0.103;0.541;0.02;YES;4.925;5.06E+07;4.059;0.023;YES;36.965;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;547.2;601.2;346.4;856.2;NO;0.539;0.023;YES;4.911;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;499;7.04;High;0.441;2.11E+07;1.12;2.37E+07;7.8;1.062;0.401;3.048;0.087;YES;6.912;5.36E+07;17.266;0.097;YES;39.152;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;556.3;601.2;346.4;856.2;NO;2.294;0.098;YES;5.202;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;503;7.01;Low;0.022;6.24E+05;0.95;5.93E+05;7.8;1.062;0.012;0.058;0.001;YES;2.696;2.74E+07;0.432;0.002;YES;20.022;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;458.9;601.2;346.4;856.2;NO;0.057;0.002;YES;2.66;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;503;7.01;Mid;0.11;3.21E+06;1.018;3.27E+06;7.8;1.062;0.062;0.304;0.011;YES;2.772;2.98E+07;2.388;0.013;YES;21.751;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;470;601.2;346.4;856.2;NO;0.317;0.014;YES;2.89;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;503;7.01;High;0.441;9.95E+06;1.16;1.15E+07;7.8;1.062;0.204;1.258;0.043;YES;2.853;2.62E+07;8.427;0.048;YES;19.108;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;452.8;601.2;346.4;856.2;NO;1.12;0.048;YES;2.539;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;505;6.79;Low;0.022;1.90E+06;0.926;1.76E+06;7.8;1.062;0.035;0.162;0.005;YES;7.481;8.15E+07;1.284;0.007;YES;59.461;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;627.1;601.2;346.4;856.2;NO;0.171;0.007;YES;7.9;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;505;6.79;Mid;0.11;1.11E+07;1.097;1.21E+07;7.8;1.062;0.214;1.336;0.045;YES;12.168;1.11E+08;8.861;0.05;YES;80.697;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;684.5;601.2;346.4;856.2;NO;1.177;0.05;YES;10.721;7.527
Esi+;Fabesetron hydrochloride;6;129299-90-7;DTXSID7048168;DTXCID80197245;3;505;6.79;High;0.441;3.64E+07;1.772;6.45E+07;7.8;1.062;1.032;11.37;0.217;YES;25.783;1.46E+08;47.103;0.266;YES;106.81;3.347;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;741.7;601.2;346.4;856.2;NO;6.258;0.267;YES;14.191;7.527
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;504;3.79;Low;0.024;8.02E+05;0.952;7.64E+05;7.18;0.839;0.029;0.059;0.012;YES;2.442;3.18E+07;0.557;0.003;YES;23.229;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;478.9;487.3;232.4;742.5;NO;0.296;0.005;YES;12.313;1.887
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;504;3.79;Mid;0.122;3.32E+06;0.98;3.25E+06;7.18;0.839;0.162;0.338;0.08;YES;2.768;2.67E+07;2.374;0.013;YES;19.458;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;455.2;487.3;232.4;742.5;NO;1.258;0.022;YES;10.314;1.887
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;504;3.79;High;0.49;7.01E+06;1.067;7.48E+06;7.18;0.839;0.436;1.012;0.214;YES;2.065;1.53E+07;5.458;0.031;YES;11.14;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;387.8;487.3;232.4;742.5;NO;2.893;0.051;YES;5.905;1.887
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;508;3.75;Low;0.024;5.36E+05;0.95;5.10E+05;7.18;0.839;0.018;0.037;0.007;YES;1.547;2.12E+07;0.372;0.002;YES;15.501;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;426.4;487.3;232.4;742.5;NO;0.197;0.003;YES;8.217;1.887
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;508;3.75;Mid;0.122;2.45E+06;1.035;2.53E+06;7.18;0.839;0.12;0.246;0.059;YES;2.017;2.08E+07;1.849;0.01;YES;15.156;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;423.6;487.3;232.4;742.5;NO;0.98;0.017;YES;8.034;1.887
Esi+;Bromacil;6;314-40-9;DTXSID4022020;DTXCID802020;2;508;3.75;High;0.49;4.84E+06;1.669;8.08E+06;7.18;0.839;0.478;1.123;0.234;YES;2.293;1.65E+07;5.896;0.033;YES;12.033;2.765;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;396.5;487.3;232.4;742.5;NO;3.126;0.055;YES;6.379;1.887
Esi+;Glipizide;6;29094-61-9;DTXSID0040676;DTXCID8020676;1;506;5.32;Low;0.01;2.13E+05;0.935;1.99E+05;7.02;0.839;0.009;NA;NA;;NA;2.07E+07;0.145;0.001;YES;15.119;2.944;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;423.4;522.3;267.4;777.5;NO;0.047;0.001;YES;4.928;3.068
Esi+;Glipizide;6;29094-61-9;DTXSID0040676;DTXCID8020676;1;506;5.32;Mid;0.049;9.63E+05;0.983;9.47E+05;7.02;0.839;0.057;NA;NA;;NA;1.94E+07;0.691;0.004;YES;14.166;2.944;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;415.5;522.3;267.4;777.5;NO;0.225;0.005;YES;4.618;3.068
Esi+;Glipizide;6;29094-61-9;DTXSID0040676;DTXCID8020676;1;506;5.32;High;0.196;1.75E+06;1.411;2.47E+06;7.02;0.839;0.18;NA;NA;;NA;1.26E+07;1.805;0.01;YES;9.211;2.944;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;367.1;522.3;267.4;777.5;NO;0.589;0.014;YES;3.003;3.068
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;503;2.15;Low;0.024;7.51E+05;0.95;7.14E+05;7.62;1.117;0.026;0.039;0.017;YES;1.627;2.97E+07;0.521;0.003;YES;21.712;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;469.7;451.8;196.8;707;NO;0.49;0.006;YES;20.425;1.063
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;503;2.15;Mid;0.122;4.45E+06;1.018;4.53E+06;7.62;1.117;0.137;0.201;0.093;YES;1.651;3.71E+07;3.308;0.019;YES;27.114;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;500.7;451.8;196.8;707;NO;3.112;0.037;YES;25.506;1.063
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;503;2.15;High;0.49;1.41E+07;1.16;1.64E+07;7.62;1.117;0.432;0.668;0.29;YES;1.364;3.35E+07;11.98;0.068;YES;24.449;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;486;451.8;196.8;707;NO;11.27;0.133;YES;22.999;1.063
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;508;2.03;Low;0.024;6.13E+05;0.95;5.82E+05;7.62;1.117;0.022;0.033;0.014;YES;1.365;2.43E+07;0.425;0.002;YES;17.708;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;443;451.8;196.8;707;NO;0.4;0.005;YES;16.658;1.063
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;508;2.03;Mid;0.122;3.50E+06;1.035;3.63E+06;7.62;1.117;0.112;0.164;0.076;YES;1.347;2.97E+07;2.646;0.015;YES;21.691;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;469.6;451.8;196.8;707;NO;2.489;0.029;YES;20.405;1.063
Esi+;Cinchophen;6;132-60-5;DTXSID0040705;DTXCID8020705;2;508;2.03;High;0.49;1.28E+07;1.669;2.14E+07;7.62;1.117;0.547;0.858;0.365;YES;1.752;4.36E+07;15.59;0.088;YES;31.817;2.583;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;524.2;451.8;196.8;707;NO;14.666;0.173;YES;29.931;1.063
Esi+;4-Pentylaniline;6;33228-44-3;DTXSID0040707;DTXCID8020707;1;506;8.7;Low;0.024;5.40E+04;0.935;5.05E+04;6.3;0.993;0.025;NA;NA;;NA;2.11E+06;0.037;0;YES;1.537;2.984;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;219;530.2;275.3;785.3;NO;0.011;0;NO;0.453;3.392
Esi+;4-Pentylaniline;6;33228-44-3;DTXSID0040707;DTXCID8020707;1;506;8.7;Mid;0.122;2.40E+05;0.983;2.36E+05;6.3;0.993;0.116;NA;NA;;NA;1.93E+06;0.172;0.001;YES;1.412;2.984;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;213.7;530.2;275.3;785.3;NO;0.051;0.001;NO;0.416;3.392
Esi+;4-Pentylaniline;6;33228-44-3;DTXSID0040707;DTXCID8020707;1;506;8.7;High;0.49;7.19E+05;1.411;1.01E+06;6.3;0.993;0.504;NA;NA;;NA;2.07E+06;0.74;0.004;YES;1.511;2.984;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;217.9;530.2;275.3;785.3;NO;0.218;0.006;NO;0.445;3.392
Esi+;Budesonide;6;51333-22-3;DTXSID8020202;DTXCID80209019;1;503;8.98;Low;0.024;1.52E+06;0.95;1.44E+06;7.54;0.835;0.022;NA;NA;;NA;6.00E+07;1.051;0.006;YES;43.812;2.684;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;574.6;471.5;216.5;726.7;NO;0.712;0.011;YES;29.667;1.477
Esi+;Budesonide;6;51333-22-3;DTXSID8020202;DTXCID80209019;1;503;8.98;Mid;0.122;6.63E+06;1.018;6.75E+06;7.54;0.835;0.142;NA;NA;;NA;5.53E+07;4.925;0.028;YES;40.368;2.684;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;561.2;471.5;216.5;726.7;NO;3.335;0.05;YES;27.335;1.477
Esi+;Budesonide;6;51333-22-3;DTXSID8020202;DTXCID80209019;1;503;8.98;High;0.49;1.53E+07;1.16;1.77E+07;7.54;0.835;0.451;NA;NA;;NA;3.61E+07;12.927;0.073;YES;26.381;2.684;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;496.7;471.5;216.5;726.7;NO;8.753;0.13;YES;17.864;1.477
Esi+;Mifepristone;6;84371-65-3;DTXSID5023322;DTXCID80209291;1;502;10.44;Low;0.061;3.64E+06;0.884;3.22E+06;7.78;1.045;0.061;NA;NA;;NA;5.27E+07;2.347;0.013;YES;38.481;3.498;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;553.6;630.6;375.8;885.5;NO;0.235;0.012;YES;3.851;9.993
Esi+;Mifepristone;6;84371-65-3;DTXSID5023322;DTXCID80209291;1;502;10.44;Mid;0.244;1.63E+07;0.838;1.36E+07;7.78;1.045;0.243;NA;NA;;NA;5.58E+07;9.947;0.056;YES;40.765;3.498;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;562.8;630.6;375.8;885.5;NO;0.995;0.05;YES;4.08;9.993
Esi+;Mifepristone;6;84371-65-3;DTXSID5023322;DTXCID80209291;1;502;10.44;High;0.732;4.71E+07;0.916;4.32E+07;7.78;1.045;0.733;NA;NA;;NA;5.90E+07;31.516;0.178;YES;43.055;3.498;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;571.7;630.6;375.8;885.5;NO;3.154;0.159;YES;4.309;9.993
Esi+;Arbutin;6;497-76-7;DTXSID7040152;DTXCID80209610;1;508;3.4;Low;0.024;1.70E+05;0.95;1.61E+05;6.79;0.978;0.024;NA;NA;;NA;6.73E+06;0.118;0.001;YES;4.91;1.95;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;306.3;328;72.8;583.5;YES;0.819;0.003;YES;34.123;0.144
Esi+;Arbutin;6;497-76-7;DTXSID7040152;DTXCID80209610;1;508;3.4;Mid;0.122;7.34E+05;1.035;7.60E+05;6.79;0.978;0.119;NA;NA;;NA;6.23E+06;0.555;0.003;YES;4.548;1.95;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;299.6;328;72.8;583.5;YES;3.856;0.012;YES;31.605;0.144
Esi+;Arbutin;6;497-76-7;DTXSID7040152;DTXCID80209610;1;508;3.4;High;0.49;1.85E+06;1.669;3.09E+06;6.79;0.978;0.498;NA;NA;;NA;6.30E+06;2.254;0.013;YES;4.6;1.95;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;300.6;328;72.8;583.5;YES;15.664;0.049;YES;31.966;0.144
