SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
OC(=O)c1ccccc1C(O)=O;2.7;phthalic acid;1.27;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
Nc1ccc(O)cc1;2.7;4-aminophenol;2.15;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
[nH]1ncc2ccccc12;2.7;indazole;2.41;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2.7;2-acetamido-5-nitrothiazole;0.42;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
NC[P](O)(O)=O;2.7;AMPA;-0.04;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2.7;aldicarb-sulfone;1.78;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2.7;thiophanate-methyl;2.57;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2.7;bifenthrin;-1.19;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2.7;phenthoate;2.46;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
COc1ccc(C=O)cc1;2.7;p-anisaldehyde;1.38;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
Oc1ccc(C=O)cc1;2.7;4-hydroxybenzaldehyde;1.27;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
OC(=O)C=Cc1ccccc1;2.7;cinnamic acid;0.9;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2.7;scopolamine;3.29;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2.7;cyanophenphos;2.43;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2.7;metamitrone;2.74;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2.7;isoproturon;3.2;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2.7;alachlor;2.23;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
COc1cc(ccc1O)C(O)CN;2.7;normetanephrine;1.58;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2.7;tetraconazole;3.28;Agilent XCT;ESI;MeOH/0.1% formic acid 20/80;Measured in this study
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.83;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1;2.7;1,1,1,3,3-Pentapyrrolizino-4-(2-chlorophenyl)-1,3-diphospha(V)-2,4-diaza-1,3-butadiene;5.12;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1;2.7;N-[4-(Trifluoromethyl)phenyl]-P,P,P-tripyrrolizinophosphazene;4.25;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;3.82;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCCN(CCC)CCC;2.7;tripropylamine;3.91;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
c1ccncc1;2.7;pyridine;2.6;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
C1CCNC1;2.7;pyrrolidine;2.61;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCNCC;2.7;diethylamine;2.89;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COc1cccc(c1)N(C)C;2.7;3-methoxy-N,N-dimethylaniline;3.6;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
Nc1ccccn1;2.7;2-aminopyridine;2.34;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(cc1)N(C)C;2.7;N,N,N',N'-Tetramethyl-P-phenylenediamine;2.59;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6;2.7;reserpine;4.21;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
N[C@@H](CCC(N)=O)C(O)=O;2.7;glutamine;1.53;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CC(N)C(=O)O;2.7;alpha-alanine;1.56;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O;2.7;DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanine;4.13;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
c1cnc2c(c1)ccc3cccnc23;2.7;1,10-phenanthroline;2.91;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(triphenylphosphoranylidene)amino]azobenzene-4-amine;4.45;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(pyrrolizinodiphenylphosphoranylidene)amino]azobenzene-4-amine;4.21;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1;2.7;4-[(Phenyldipyrrolizinophosphoranylidene)amino]-4'-nitroazobenzene;4.6;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COc1cccc(O)c1O;2.7;3-methoxycatechol;0.34;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COc1ccncc1;2.7;4-methoxypyridine;3.27;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
OC(=O)c1ccccc1C(O)=O;2.7;phthalic acid;1.05;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
Nc1ccc(O)cc1;2.7;4-aminophenol;2.3;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
[nH]1ncc2ccccc12;2.7;indazole;2.65;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2.7;2-acetamido-5-nitrothiazole;0.47;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
NC[P](O)(O)=O;2.7;AMPA;0.08;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2.7;aldicarb-sulfone;1.6;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2.7;thiophanate-methyl;2.53;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2.7;bifenthrin;0.04;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2.7;phenthoate;2.16;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COc1ccc(C=O)cc1;2.7;p-anisaldehyde;1.22;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
Oc1ccc(C=O)cc1;2.7;4-hydroxybenzaldehyde;0.93;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
OC(=O)C=Cc1ccccc1;2.7;cinnamic acid;0.69;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2.7;scopolamine;3.48;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2.7;cyanophenphos;2.27;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2.7;metamitrone;2.53;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2.7;isoproturon;3.06;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2.7;alachlor;2.02;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
COc1cc(ccc1O)C(O)CN;2.7;normetanephrine;1.93;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2.7;tetraconazole;3.11;Agilent XCT;ESI;MeOH/0.1% formic acid 50/50;Measured in this study
CC[N+](CC)(CC)CC;2.7;tetraethylammonium;3.99;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1;2.7;1,1,1,3,3-Pentapyrrolizino-4-(2-chlorophenyl)-1,3-diphospha(V)-2,4-diaza-1,3-butadiene;5.22;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1;2.7;N-[4-(Trifluoromethyl)phenyl]-P,P,P-tripyrrolizinophosphazene;4.85;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCC[N+](CCC)(CCC)CCC;2.7;tetrapropylammonium;3.83;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCCN(CCC)CCC;2.7;tripropylamine;3.87;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
c1ccncc1;2.7;pyridine;2.31;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
C1CCNC1;2.7;pyrrolidine;2.57;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCNCC;2.7;diethylamine;2.79;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1cccc(c1)N(C)C;2.7;3-methoxy-N,N-dimethylaniline;3.35;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
Nc1ccccn1;2.7;2-aminopyridine;1.89;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CN(C)c1ccc(cc1)N(C)C;2.7;N,N,N',N'-Tetramethyl-P-phenylenediamine;2.34;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6;2.7;reserpine;3.89;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
N[C@@H](CCC(N)=O)C(O)=O;2.7;glutamine;1.42;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CC(N)C(=O)O;2.7;alpha-alanine;1.47;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O;2.7;DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanyl-DL-phenylalanine;3.94;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
c1cnc2c(c1)ccc3cccnc23;2.7;1,10-phenanthroline;2.05;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(triphenylphosphoranylidene)amino]azobenzene-4-amine;4.03;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1;2.7;N,N-Dimethyl-4'-[(pyrrolizinodiphenylphosphoranylidene)amino]azobenzene-4-amine;4.04;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1;2.7;4-[(Phenyldipyrrolizinophosphoranylidene)amino]-4'-nitroazobenzene;4.69;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1cccc(O)c1O;2.7;3-methoxycatechol;-0.01;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1ccncc1;2.7;4-methoxypyridine;2.82;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
OC(=O)c1ccccc1C(O)=O;2.7;phthalic acid;0.39;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
Nc1ccc(O)cc1;2.7;4-aminophenol;2.12;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
[nH]1ncc2ccccc12;2.7;indazole;2.38;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2.7;2-acetamido-5-nitrothiazole;0.07;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
NC[P](O)(O)=O;2.7;AMPA;-0.11;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2.7;aldicarb-sulfone;1.19;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2.7;thiophanate-methyl;2.03;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2.7;bifenthrin;-0.67;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2.7;phenthoate;1.79;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1ccc(C=O)cc1;2.7;p-anisaldehyde;1.04;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
Oc1ccc(C=O)cc1;2.7;4-hydroxybenzaldehyde;0.52;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
OC(=O)C=Cc1ccccc1;2.7;cinnamic acid;0.19;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2.7;scopolamine;3.28;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2.7;cyanophenphos;1.82;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2.7;metamitrone;1.81;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2.7;isoproturon;2.92;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2.7;alachlor;1.8;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1cc(ccc1O)C(O)CN;2.7;normetanephrine;1.37;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2.7;tetraconazole;2.94;Agilent XCT;ESI;MeOH/0.1% formic acid 80/20;Measured in this study
COc1cc(OC)cc(OC)c1P(c1c(OC)cc(OC)cc1OC)c1c(cc(cc1OC)OC)OC;2.7;[2,4,6-(MeO)3C6H2]3P;5.59;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCNC(NCCC)=NCCC;2.7;N,N,N- tripropylguanidine;5.07;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
NC(=Nc1ccccc1)N(c2ccccc2)c3ccccc3;2.7;triphenylguanidine;4.69;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC;2.7;tetrahexylammonium;5.17;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1ccccc1P(c1ccccc1)c1ccccc1;2.7;triphenylphosphine;3.42;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCCN(CCCC)CCCC;2.7;tributylamine;4.49;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCC[N+](CCCC)(CCCC)CCCC;2.7;tetrabutylammonium;4.78;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(C)c1;2.7;sudan II;5.02;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
NC(=N)N(c1ccccc1)c2ccccc2;2.7;diphenylguanidine;4.35;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1ccc2nc3ccccc3cc2c1;2.7;acridine;3.95;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1ccc2cccc(N)c2n1;2.7;8-aminoquinaldine;3.98;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Nc1cccc2ccccc12;2.7;1-naphthylamine;3.65;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CNC(=NC)N(C)C;2.7;tetramethylguanidine;3.54;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1ccc(nc1)c2ccccn2;2.7;2,2-bipyridine;3.71;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCN=C(NCCC)NCCCN(C)C;2.7;N-[(CH2)3NMe2]-N,N-propylguanidine;3.9;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
N(c1ccccc1)c2ccccc2;2.7;diphenylamine;3.38;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCN(CC)CC;2.7;triethylamine;3.25;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1cc(C)nc(C)c1;2.7;2,4,6-trimethylpyridine;2.81;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCOC=C(C(=O)OCc1ccccc1)C(=O)OCc2ccccc2;2.7;dibenzyl ethoxymethylenemalonate;1.66;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CNC(=O)C(C)SCCS[P](=O)(OC)OC;2.7;vamidothion;3.52;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3;2.7;diphenyl phthalate;3.15;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCN=C(NCCCN(C)C)NCCCN(C)C;2.7;N,N-[(CH2)3NMe2]2-N- propylguanidiin;4.11;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Nc1ccccc1;2.7;aniline;3.2;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CC/C(OCC)=C(/C(=O)OCc1ccccc1)C(=O)O;2.7;benzyl ethylethoxymethylenemalonate;1.02;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C;2.7;sudan IV;2.75;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1ccccn1;2.7;2-methylpyridine;3.12;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
N[C@@H](CCCNC(N)=N)C(O)=O;2.7;arginine;3.38;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Nc1cccnc1;2.7;3-aminopyridine;3.21;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
O=C(O)C(Cc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21;2.7;PheFmoc;2.55;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Nc1ccc(cc1)[S](N)(=O)=O;2.7;sulphanilamide;2.36;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
COC(=O)CCCC(=O)OC;2.7;dimethyl glutarate;2.53;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1;2.7;SMX;2.86;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CNC(=O)Oc1cc(C)c(SC)c(C)c1;2.7;methiocarb;2.97;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
COC(=O)c1ccccc1C(=O)OC;2.7;dimethyl phthalate;3.51;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
O=C(Oc1ccccc1)c2ccccc2;2.7;Diphenylcarboxylate;1.86;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21;2.7;GlyFmoc;2.25;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1ccc(cc1)N(c2ccccc2)c3ccccc3;2.7;triphenylamine;2.28;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCOC=C(C(=O)OCC)C(=O)OCC;2.7;diethyl ethoxymethylenemalonate;1.38;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
OC(=O)CCCCCCCC(O)=O;2.7;azelaic acid;1.3;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
O=C1c2ccccc2C(=O)c3ccccc13;2.7;anthraquinone;1.73;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
COC(=O)CC(=O)OC;2.7;dimethyl malonate;1.8;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1ccc2cc3ccccc3cc2c1;2.7;anthracene;0.91;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCCCCCCCCCCCCC(O)=O;2.7;myristic acid;1.13;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
OC(=O)c1ccccc1;2.7;benzoic acid;0.96;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
c1cc2ccc3cccc4ccc(c1)c2c34;2.7;pyrene;0.9;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
COC(=O)c1ccccc1;2.7;methyl benzoate;0.22;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCOC(=O)C(=CNC(Cc1ccccc1)C(=O)O)C(=O)OCC;2.7;PheDEEMM;2.81;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CCOC(=O)C(=CNCC(=O)O)C(=O)OCC;2.7;GlyDEEMM;2.38;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CNC(=O)O\N=C(SC)\C(=O)N(C)C;2.7;oxamyl;2.83;Agilent XCT;ESI;MeOH/0.1% formic acid(aq) 80/20;10.1002/rcm.8545
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O;2.7;terfenadine;4.9;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4;2.7;loperamide;5.05;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31;2.7;amitriptyline;4.76;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4;2.7;buspirone;4.48;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O;2.7;propanolol;4.42;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl;2.7;aripiprazole;4.3;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I;2.7;amiodarone;4.76;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;2.7;haloperidol;4.6;Thermo LTQ;ESI;MeOH/0.1% formic acid(aq) 90/10;10.1002/rcm.8352
